username,tanggal,rating,ulasan,clean_ulasan,skor_sentimen,label
Pengguna Google,2025-05-16 03:54:39,5,"yang saya suka dari aplikasi ini adalah : 1. Tarik uang yang cepat kurang dari 2 menit. 2. Topup juga di permudahkan, dan kalau bisa tambahkan metode TopUp DANA juga ataupun SHOPPEPAY. 3. Tampilan UI yang mudah di mengerti. Untuk sekarang kekurangan nya tidak ada sih dan saya harap tidak ada kekurangan nya sama sekali.",yang saya suka dari aplikasi ini adalah tarik uang yang cepat kurang dari menit topup juga di permudahkan dan kalau bisa tambahkan metode topup dana juga ataupun shoppepay tampilan ui yang mudah di mengerti untuk sekarang kekurangan nya tidak ada sih dan saya harap tidak ada kekurangan nya sama sekali,-2.3333333333333335,negatif
Pengguna Google,2025-05-16 02:46:04,5,ok mantap,ok mantap,4.5,positif
Pengguna Google,2025-05-16 02:18:53,5,"Bagus, cuma makin ke sini makin susah top up nya. Secara saya menggunakan nomor rekening suami istri. makin repot",bagus cuma makin ke sini makin susah top up nya secara saya menggunakan nomor rekening suami istri makin repot,-0.7777777777777778,negatif
Pengguna Google,2025-05-16 01:43:51,1,ingin lebih banyak opsi untuk metode pembayaran e-wallet,ingin lebih banyak opsi untuk metode pembayaran e wallet,-2.3333333333333335,negatif
Pengguna Google,2025-05-16 00:39:56,1,"Banyak bug, grafik tidak akurat, open entry bermasalah.",banyak bug grafik tidak akurat open entry bermasalah,-3.6666666666666665,negatif
Pengguna Google,2025-05-15 23:13:26,5,sangat seru,sangat seru,-5.0,negatif
Pengguna Google,2025-05-15 16:04:07,5,very good and simple,very good and simple,4.0,positif
Pengguna Google,2025-05-15 15:18:01,1,"biasanya beli saham minimal cuman $ 0,99 bisa, sekarang minimal $ 1,20🤣.lawak apalagi ini",biasanya beli saham minimal cuman bisa sekarang minimal lawak apalagi ini,-3.0,negatif
Pengguna Google,2025-05-15 14:52:49,5,"good job pluang, simple untuk pemula dan dapat cepat di pahami☺️☺️👍",good job pluang simple untuk pemula dan dapat cepat di pahami,0.75,positif
Pengguna Google,2025-05-15 13:27:46,4,tolong adain lagi fitur top up dengan dana please 🙏🙏,tolong adain lagi fitur top up dengan dana please,0.2,positif
Pengguna Google,2025-05-15 13:04:24,5,UI nya bagus sih admin nya masih termasuk murah lah cuma 3 ribu,ui nya bagus sih admin nya masih termasuk murah lah cuma ribu,-3.0,negatif
Pengguna Google,2025-05-15 11:53:25,5,menurut saya aplikasi pluang aplikasi yang bagus banget saya sudah 2 tahun pakai aplikasi ini apalagi sekarang ada fitur future untuk trading mantaplah cuma metode depositnya sedikit untuk pluang tolong tambahkan lebih banyak metode pembayarannya seperti QRIS dan dana Trimakasih,menurut saya aplikasi pluang aplikasi yang bagus banget saya sudah tahun pakai aplikasi ini apalagi sekarang ada fitur future untuk trading mantaplah cuma metode depositnya sedikit untuk pluang tolong tambahkan lebih banyak metode pembayarannya seperti qris dan dana trimakasih,-1.9523809523809523,negatif
Pengguna Google,2025-05-15 11:34:13,5,Cepat dan mudah verifikasinya.,cepat dan mudah verifikasinya,-2.0,negatif
Pengguna Google,2025-05-15 08:49:48,5,coba investasi emas lewat peluang barangkali bisa untung,coba investasi emas lewat peluang barangkali bisa untung,-2.3333333333333335,negatif
Pengguna Google,2025-05-15 08:47:20,1,"hati hati guys , saat order limit angkanya kadang berubah sendiri , saya udah 2 kali kena.",hati hati guys saat order limit angkanya kadang berubah sendiri saya udah kali kena,-1.2857142857142858,negatif
Pengguna Google,2025-05-15 04:32:18,5,"aplikasi bagus ui nya bagus cocok untuk pemula, layout nya bagus, overall bagus sih pluang ini, cuma saran saya perbanyak pembayaran untuk deposit, seperti dana/ovo atau virtual account dari beberapa bank, terimakasih🙏",aplikasi bagus ui nya bagus cocok untuk pemula layout nya bagus overall bagus sih pluang ini cuma saran saya perbanyak pembayaran untuk deposit seperti dana ovo atau virtual account dari beberapa bank terimakasih,-2.076923076923077,negatif
Pengguna Google,2025-05-15 04:06:36,5,best,best,0.0,negatif
Pengguna Google,2025-05-15 03:32:43,3,knpa ga bisa di buka aplikasinya ?,knpa ga bisa di buka aplikasinya,-3.0,negatif
Pengguna Google,2025-05-15 02:57:42,5,"data cepat dan sangat spesifik untuk masalah keuangan, Grafik juga stabil untuk dianalisis",data cepat dan sangat spesifik untuk masalah keuangan grafik juga stabil untuk dianalisis,-1.75,negatif
Pengguna Google,2025-05-15 00:34:33,5,Mantap👍,mantap,5.0,positif
Pengguna Google,2025-05-14 21:58:14,5,aturan baru Apakah Pluang Untuk Menabung Emas Dikenahkan Biaya Tahunan Kahh.,aturan baru apakah pluang untuk menabung emas dikenahkan biaya tahunan kahh,4.0,positif
Pengguna Google,2025-05-14 19:08:44,1,"aplikasi pembuat rugi, invest malah uang berkurang bukan bertambah, baik di emas, saham amerika, maupun crypto sama aja, rugi !!!. pemilik aplikasi yang beruntung !.",aplikasi pembuat rugi invest malah uang berkurang bukan bertambah baik di emas saham amerika maupun crypto sama aja rugi pemilik aplikasi yang beruntung,-1.8461538461538463,negatif
Pengguna Google,2025-05-14 18:31:38,3,saya kurangi bintang nya karena banyak koin meme yang ingin saya beli tak ada limit ordernya. . kalo ada limit ordernya semua coin meme saya tambah lagi ya,saya kurangi bintang nya karena banyak koin meme yang ingin saya beli tak ada limit ordernya kalo ada limit ordernya semua coin meme saya tambah lagi ya,-2.1538461538461537,negatif
Pengguna Google,2025-05-14 18:00:47,4,tolong dong di banyak in medote top up nya,tolong dong di banyak in medote top up nya,0.0,negatif
Pengguna Google,2025-05-14 16:58:04,5,good apps,good apps,5.0,positif
Pengguna Google,2025-05-14 16:22:14,5,detail banget,detail banget,1.5,positif
Pengguna Google,2025-05-14 16:09:46,1,"apk gak jelas, gw beli sesuai harga di market tapi pas gw beli tiba² lebih tinggi dari harga market gak jelas",apk gak jelas gw beli sesuai harga di market tapi pas gw beli tiba lebih tinggi dari harga market gak jelas,-0.36363636363636365,negatif
Pengguna Google,2025-05-14 15:22:02,5,di coba dulu,di coba dulu,-1.0,negatif
Pengguna Google,2025-05-14 14:25:20,5,Sangat bagus,sangat bagus,-4.0,negatif
Pengguna Google,2025-05-14 14:00:18,3,ada beberapa harga yg beda dg aplikasi lain contoh disini cripto KSM rendah harganya padahal dibindodax sedang naik tinggi.. jadi ragu saya,ada beberapa harga yg beda dg aplikasi lain contoh disini cripto ksm rendah harganya padahal dibindodax sedang naik tinggi jadi ragu saya,-2.1818181818181817,negatif
Pengguna Google,2025-05-14 11:39:52,5,mohon tambahkan metode penarikan lewat E-Wallet Gopay/Dana,mohon tambahkan metode penarikan lewat e wallet gopay dana,-2.0,negatif
Pengguna Google,2025-05-14 09:42:44,5,baru instal lagi setelah beberapa tahun. sekarang aplikasinya luar biasa bagus.,baru instal lagi setelah beberapa tahun sekarang aplikasinya luar biasa bagus,-3.6666666666666665,negatif
Pengguna Google,2025-05-14 09:03:00,1,tolong laaa saya ingin mengganti nomor telpon saya yang kadaluarsa saya sudah menghubungi pihak pluang saya sudah verivikasi tapi apa? tidak ada jawaban sama sekali uang saya ada di pluang jadi tolong saya ingin mengganti nomor telpon saya,tolong laaa saya ingin mengganti nomor telpon saya yang kadaluarsa saya sudah menghubungi pihak pluang saya sudah verivikasi tapi apa tidak ada jawaban sama sekali uang saya ada di pluang jadi tolong saya ingin mengganti nomor telpon saya,-2.5,negatif
Pengguna Google,2025-05-14 08:25:00,1,"ni cvx naik 6% kenapa aset sy tetap turun 4% ,tolong di periksa kembali jangan sampai saya komentar negatif tentang aplikasi pluang",ni cvx naik kenapa aset sy tetap turun tolong di periksa kembali jangan sampai saya komentar negatif tentang aplikasi pluang,-2.2,negatif
Pengguna Google,2025-05-14 05:11:08,4,bagus TPI ak masih blm paham cara main ny,bagus tpi ak masih blm paham cara main ny,-3.0,negatif
Pengguna Google,2025-05-14 01:23:49,5,min kok verivikasi nya lama yah?,min kok verivikasi nya lama yah,-4.0,negatif
Pengguna Google,2025-05-14 00:49:54,1,"harga trend grafik tidak sesuai dengan harga yang di kolom utama di atas, dan yang di tampilkan di luar grafik juga berbeda ketiganya berbeda semuanya tidak reel aku banyak rugi dan seperti rekayasa dalam tradingya dan tidak dapat di atur walaupun di atur jika keluar dari trading malah tambah tidak sesuai, perihal kerugian itu hal biasa dalam trading asalkan reel tapi ini terlalu banyak perbedaan dalam grafik harga trend dan harga utama, aku tarik semua asetku karna tidak reel",harga trend grafik tidak sesuai dengan harga yang di kolom utama di atas dan yang di tampilkan di luar grafik juga berbeda ketiganya berbeda semuanya tidak reel aku banyak rugi dan seperti rekayasa dalam tradingya dan tidak dapat di atur walaupun di atur jika keluar dari trading malah tambah tidak sesuai perihal kerugian itu hal biasa dalam trading asalkan reel tapi ini terlalu banyak perbedaan dalam grafik harga trend dan harga utama aku tarik semua asetku karna tidak reel,-1.7179487179487178,negatif
Pengguna Google,2025-05-13 17:37:39,5,"Aplikasi yang sangat memudahkan berinvestasi, tidak hanya platform jual beli instrumen investasi, tetapi juga menyediakan berbagai tutorial dan informasi keuangan",aplikasi yang sangat memudahkan berinvestasi tidak hanya platform jual beli instrumen investasi tetapi juga menyediakan berbagai tutorial dan informasi keuangan,-1.8,negatif
Pengguna Google,2025-05-13 17:17:55,5,"aplikasi nya udah mantap banget,UI/UX nya juga lumayan cuman mohon buat Top Up saldo nya bisa ditambahkan e-wallet yang lain juga seperti DANA,OVO,dan lain"" Terima kasih🙏🤍",aplikasi nya udah mantap banget ui ux nya juga lumayan cuman mohon buat top up saldo nya bisa ditambahkan e wallet yang lain juga seperti dana ovo dan lain terima kasih,-0.2,negatif
Pengguna Google,2025-05-13 16:39:26,5,Saran saya. Tambahkan top up melalui Qris. Hal ini sebagai efektivitas deposit saat akan melakukan transaksi. sekian terima gaji🙏🏻,saran saya tambahkan top up melalui qris hal ini sebagai efektivitas deposit saat akan melakukan transaksi sekian terima gaji,0.7142857142857143,positif
Pengguna Google,2025-05-13 15:11:17,3,pluang sekarang kenapa top up pakai dana tidak bisaaaa... mohon di pakai lagi top up pakai dana dan kalau bisa pakai penarikan ke aplikasi dana agar lebih gampang... mohon untuk admin di perbaiki ini. kerna ini penting,pluang sekarang kenapa top up pakai dana tidak bisaaaa mohon di pakai lagi top up pakai dana dan kalau bisa pakai penarikan ke aplikasi dana agar lebih gampang mohon untuk admin di perbaiki ini kerna ini penting,-0.26666666666666666,negatif
Pengguna Google,2025-05-13 14:59:24,4,kasi bintang 4 dulu ya baru mulai soalnya hehehe tapi aplikasi ini bagus cocok juga untuk pemula,kasi bintang dulu ya baru mulai soalnya hehehe tapi aplikasi ini bagus cocok juga untuk pemula,-1.4285714285714286,negatif
Pengguna Google,2025-05-13 13:00:24,4,"aplikasi nya bagus, cuma tolong tambahin metode TOP UP nya dong, susah kalo cuma gopay doang",aplikasi nya bagus cuma tolong tambahin metode top up nya dong susah kalo cuma gopay doang,-2.2222222222222223,negatif
Pengguna Google,2025-05-13 12:33:38,5,good,good,5.0,positif
Pengguna Google,2025-05-13 11:56:03,5,ok baik,ok baik,1.5,positif
Pengguna Google,2025-05-13 11:13:59,5,"aplikasi tepat untuk siapapun yg mau berinvestasi, Transaksi sangat mudah",aplikasi tepat untuk siapapun yg mau berinvestasi transaksi sangat mudah,-0.5,negatif
Pengguna Google,2025-05-13 09:40:02,4,mohon untuk tarif transfer maupun top up mohon untuk di beri keringanan / diskon.. supaya kedepan makin berkembang dan banyak pengguna nya mohon untuk di lengkapi fitur fitur top up dr bank yang banyak pilihannya seperti bri bsi mandiri dll.. untuk bca dr kemarin masih trouble,mohon untuk tarif transfer maupun top up mohon untuk di beri keringanan diskon supaya kedepan makin berkembang dan banyak pengguna nya mohon untuk di lengkapi fitur fitur top up dr bank yang banyak pilihannya seperti bri bsi mandiri dll untuk bca dr kemarin masih trouble,-0.5625,negatif
Pengguna Google,2025-05-13 03:17:12,3,fitur tarik koinnya perasaan problem mulu....jdi kita gk bisa mindahin koin kripto ke wallet lain....bisa brabe klo apk ini bngkrut hilang semua aset cripto kita....,fitur tarik koinnya perasaan problem mulu jdi kita gk bisa mindahin koin kripto ke wallet lain bisa brabe klo apk ini bngkrut hilang semua aset cripto kita,-2.3333333333333335,negatif
Pengguna Google,2025-05-13 02:50:20,4,lumayan,lumayan,-2.0,negatif
Pengguna Google,2025-05-13 00:36:18,2,semenjak topup via dana nya hilang jadi malas lagi untuk deposit....padahal udah lama pake aplikasi ini,semenjak topup via dana nya hilang jadi malas lagi untuk deposit padahal udah lama pake aplikasi ini,-2.4285714285714284,negatif
Pengguna Google,2025-05-13 00:10:29,1,transaksi apapun kena biaya pajak,transaksi apapun kena biaya pajak,-0.6666666666666666,negatif
Pengguna Google,2025-05-12 22:41:10,5,fiture lengkap nggak pake ribet,fiture lengkap nggak pake ribet,-3.3333333333333335,negatif
Pengguna Google,2025-05-12 22:12:07,3,"Topup ada biaya admin. Jual Beli ada spread, plus pajak. Mencairkan ada biaya plus pajak lagi. Tepos.",topup ada biaya admin jual beli ada spread plus pajak mencairkan ada biaya plus pajak lagi tepos,-1.6,negatif
Pengguna Google,2025-05-12 20:28:21,3,min gimana cara nya mau login lupa pin setelah lama ga buka Aplikasinya 🥲🥲,min gimana cara nya mau login lupa pin setelah lama ga buka aplikasinya,-2.75,negatif
Pengguna Google,2025-05-12 19:49:37,2,"banyak pajaknya dan potongan, kalo gak bener2 untung ya banyak boncosnya",banyak pajaknya dan potongan kalo gak bener untung ya banyak boncosnya,-1.0,negatif
Pengguna Google,2025-05-12 15:36:50,1,gak bisa deposit Krn aplikasi dana di hapus... aplikasi aneh,gak bisa deposit krn aplikasi dana di hapus aplikasi aneh,-2.2,negatif
Pengguna Google,2025-05-12 14:27:28,1,serius cuma bisa top up dg 2 bank saja? terbatas sekali,serius cuma bisa top up dg bank saja terbatas sekali,-0.6666666666666666,negatif
Pengguna Google,2025-05-12 14:24:35,5,nice,nice,4.0,positif
Pengguna Google,2025-05-12 14:21:53,4,"tolong lah Adain fitur send aset crypto ,nih excg kebanyakan buzzer nutupin fitur nih biar ada ,ampun dah ribet bet kalau mau mindahin ast",tolong lah adain fitur send aset crypto nih excg kebanyakan buzzer nutupin fitur nih biar ada ampun dah ribet bet kalau mau mindahin ast,-2.0,negatif
Pengguna Google,2025-05-12 14:16:38,5,good luck,good luck,4.5,positif
Pengguna Google,2025-05-12 13:55:42,5,"bagus , sy udh mulai membeli btc disini dan saldo sudah ada 1jt alhamdulillah aman sampai skrg 🥰😍 tapi kenapa DANA di hilangkan ya kak, enak tau pake DANA top up",bagus sy udh mulai membeli btc disini dan saldo sudah ada jt alhamdulillah aman sampai skrg tapi kenapa dana di hilangkan ya kak enak tau pake dana top up,0.07142857142857142,positif
Pengguna Google,2025-05-12 13:06:29,5,aplikasinya bagus tetapi untuk to up ewallet tolong ditambahin lagi dong dan bank nya juga ditambahin untuk memudahkan proses to up nya,aplikasinya bagus tetapi untuk to up ewallet tolong ditambahin lagi dong dan bank nya juga ditambahin untuk memudahkan proses to up nya,-1.8,negatif
Pengguna Google,2025-05-12 12:49:25,1,"GIMANA SIH CARA MENGAKTIFKAN AUTENTIKATOR 2FA DI APLIKASI PULANG,SAYA SUDAH CARI DI privasi & keamanan ko tidak ada.",gimana sih cara mengaktifkan autentikator fa di aplikasi pulang saya sudah cari di privasi keamanan ko tidak ada,-3.3333333333333335,negatif
Pengguna Google,2025-05-12 10:47:25,5,"pajak tidak terlalu besar, cocok untuk beli aset digital seperti BTC disini",pajak tidak terlalu besar cocok untuk beli aset digital seperti btc disini,-2.857142857142857,negatif
Pengguna Google,2025-05-12 10:38:44,1,pindah dari Tokped malah saldoku ilang,pindah dari tokped malah saldoku ilang,-3.6666666666666665,negatif
Pengguna Google,2025-05-12 10:08:58,5,Aplikasi sangat rekomendasi untuk masyarakat Indonesia,aplikasi sangat rekomendasi untuk masyarakat indonesia,-4.0,negatif
Pengguna Google,2025-05-12 09:22:18,5,"Apk sangat bagus, saran saya tolong tambahkan saham di China bull seperti saham BYD",apk sangat bagus saran saya tolong tambahkan saham di china bull seperti saham byd,-2.6,negatif
Pengguna Google,2025-05-12 08:51:25,3,"ini kenapa fitur top up dengan menggunakan dana di hilangkan, apakah akan dikembalikan lagi? ini sangat mengganggu transaksi top up karena dengan dana sangatlah mudah dibandingkan yang lainnya, mohon untuk segera di perbaiki, sementara kasih rating 3 dulu nanti kalo udah bener naikin lagi. trimakasih",ini kenapa fitur top up dengan menggunakan dana di hilangkan apakah akan dikembalikan lagi ini sangat mengganggu transaksi top up karena dengan dana sangatlah mudah dibandingkan yang lainnya mohon untuk segera di perbaiki sementara kasih rating dulu nanti kalo udah bener naikin lagi trimakasih,-0.3333333333333333,negatif
Pengguna Google,2025-05-12 08:43:40,5,sangat puas,sangat puas,3.0,positif
Pengguna Google,2025-05-12 08:18:44,3,"banyak banget fee nya, dari top up, beli aset, jual aset, sama penarikan dana pun kena fee, apalagi penarikan dengan nominal kecil, trus harus kepotong juga. tanggung banget, kalau penarikan nya gede gpp, tapi kalau cuman butuh pas keluar atau buat pulsa agak gimana, buat yang baru belajar invest trus apa apa kena fee, yaa agak kurang nyaman aja sii, mana spread nya tinggi lagi",banyak banget fee nya dari top up beli aset jual aset sama penarikan dana pun kena fee apalagi penarikan dengan nominal kecil trus harus kepotong juga tanggung banget kalau penarikan nya gede gpp tapi kalau cuman butuh pas keluar atau buat pulsa agak gimana buat yang baru belajar invest trus apa apa kena fee yaa agak kurang nyaman aja sii mana spread nya tinggi lagi,-1.0303030303030303,negatif
